Dataglove Experiment Tue Sep 25 17:00:17 2018
USB0 DG5U_Right RightHand	1

event	var	l_thumb	l_index	l_middle	l_ring	l_little	r_thumb	r_index	r_middle	r_ring	r_little	time
glove	1	0	0	0	0	0	3676	3914	4065	3722	3659	396480
glove	1	0	0	0	0	0	3676	3914	4065	3722	3659	396500
glove	1	0	0	0	0	0	3676	3915	4065	3722	3659	396520
glove	1	0	0	0	0	0	3676	3914	4065	3722	3659	396540
glove	1	0	0	0	0	0	3676	3914	4065	3722	3659	396560
glove	1	0	0	0	0	0	3676	3914	4065	3722	3659	396580
glove	1	0	0	0	0	0	3676	3914	4065	3722	3659	396600
glove	1	0	0	0	0	0	3676	3915	4065	3722	3659	396620
glove	1	0	0	0	0	0	3676	3915	4065	3722	3659	396640
glove	1	0	0	0	0	0	3676	3914	4065	3722	3659	396660
glove	1	0	0	0	0	0	3677	3915	4065	3722	3659	396680
glove	1	0	0	0	0	0	3676	3915	4065	3722	3659	396700
glove	1	0	0	0	0	0	3676	3914	4065	3722	3659	396720
glove	1	0	0	0	0	0	3676	3914	4065	3722	3659	396740
glove	1	0	0	0	0	0	3676	3914	4065	3722	3659	396760
glove	1	0	0	0	0	0	3676	3914	4065	3722	3659	396780
glove	1	0	0	0	0	0	3676	3914	4065	3722	3659	396800
glove	1	0	0	0	0	0	3676	3915	4065	3722	3659	396820
glove	1	0	0	0	0	0	3676	3914	4065	3722	3659	396840
glove	1	0	0	0	0	0	3676	3914	4065	3722	3660	396860
